Site_Id,Unit_Id,Read_Date,Salinity (ppt),Dissolved Oxygen (mg/L),pH (standard units),Secchi Depth (m),Water Depth (m),Water Temp (?C),Air Temp-Celsius,Air Temp (?F),Time (24:00),Field_Tech,DateVerified,WhoVerified,AirTemp (C),Year
D,01csv,08/12/2014,0.0,6.646263157894737,7.0,0.8,1.6,26.0,16.437647058823526,80.0,11:07:00 AM,Sue Poe,08/13/2014,Rebecca Walawender,26.66666667,2014
A,01csv,08/12/2014,0.0,3.0,8.0,0.1,0.1,26.0,16.437647058823526,80.0,10:45:00 AM,Sue Poe,08/13/2014,Rebecca Walawender,26.66666667,2014
B,01csv,08/12/2014,0.0,2.4,6.5,0.5,0.8,26.0,16.437647058823526,80.0,10:25:00 AM,Sue Poe,08/13/2014,Rebecca Walawender,26.66666667,2014
A,01csv,08/28/2014,0.0,6.646263157894737,7.0,0.7,0.7,27.0,16.437647058823526,79.0,10:37:00 AM,Sue Poe,09/11/2014,Rebecca Walawender,26.11111111,2014
D,01csv,08/28/2014,0.0,5.3,6.5,1.0,1.5,25.0,16.437647058823526,78.0,10:15:00 AM,Sue Poe,09/11/2014,Rebecca Walawender,25.55555556,2014
Bay,01csv,08/28/2014,0.0,3.9,8.5,0.35,0.45,24.0,16.437647058823526,78.0,09:45:00 AM,Sue Poe,09/11/2014,Rebecca Walawender,25.55555556,2014
A,01csv,09/10/2014,0.0,4.6,6.5,0.4,0.4,24.0,16.437647058823526,75.0,10:45:00 AM,Sue Poe,09/11/2014,Rebecca Walawender,23.88888889,2014
B,01csv,09/10/2014,0.0,3.7,6.5,0.2,0.2,25.0,16.437647058823526,75.0,10:30:00 AM,Sue Poe,09/11/2014,Rebecca Walawender,23.88888889,2014
D,01csv,09/10/2014,0.0,6.646263157894737,6.5,1.3,1.3,24.0,16.437647058823526,75.0,10:15:00 AM,Sue Poe,09/11/2014,Rebecca Walawender,23.88888889,2014
Bay,01csv,09/10/2014,0.0,2.7,7.5,0.5,0.8,24.0,16.437647058823526,75.0,09:35:00 AM,Sue Poe,09/11/2014,Rebecca Walawender,23.88888889,2014
Bay,01csv,09/23/2014,0.0,7.0,8.0,0.4,0.6,20.0,16.437647058823526,63.0,09:40:00 AM,Sue Poe,09/25/2014,Rebecca Walawender,17.22222222,2014
A,01csv,09/23/2014,0.0,6.646263157894737,6.0,0.3,0.6,22.0,16.437647058823526,63.0,10:40:00 AM,Sue Poe,09/25/2014,Rebecca Walawender,17.22222222,2014
B,01csv,09/23/2014,0.0,6.646263157894737,7.0,0.01,0.01,18.0,16.437647058823526,63.0,10:30:00 AM,Sue Poe,09/25/2014,Rebecca Walawender,17.22222222,2014
D,01csv,09/23/2014,0.0,6.3,7.168211775043936,1.0,1.3,20.0,16.437647058823526,63.0,10:10:00 AM,Sue Poe,09/25/2014,Rebecca Walawender,17.22222222,2014
A,01csv,10/07/2014,0.0,6.4,7.0,0.3,0.3,20.0,16.437647058823526,67.0,11:00:00 AM,S. Poe,10/14/2014,Rebecca Walawender,19.44444444,2014
B,01csv,10/07/2014,0.0,5.9,7.0,0.1,0.1,17.0,16.437647058823526,67.0,10:15:00 AM,S. Poe,10/14/2014,Rebecca Walawender,19.44444444,2014
D,01csv,10/07/2014,0.0,6.646263157894737,6.0,1.45,1.45,20.0,16.437647058823526,67.0,11:20:00 AM,S. Poe,10/14/2014,Rebecca Walawender,19.44444444,2014
Bay,01csv,10/07/2014,0.0,6.0,7.5,0.65,0.9,18.062137777777778,16.437647058823526,65.0,09:45:00 AM,S. Poe,10/14/2014,Rebecca Walawender,18.33333333,2014
A,01csv,10/21/2014,0.0,6.646263157894737,6.5,0.3,0.6,18.0,16.437647058823526,68.0,10:45:00 AM,Sue Poe,10/21/2014,Rebecca Walawender,20.0,2014
B,01csv,10/21/2014,0.0,6.646263157894737,7.5,0.1,0.1,18.062137777777778,16.437647058823526,68.0,10:35:00 AM,Sue Poe,10/21/2014,Rebecca Walawender,20.0,2014
D,01csv,10/21/2014,0.0,7.6,6.0,1.3,1.3,18.0,16.437647058823526,68.0,10:15:00 AM,Sue Poe,10/21/2014,Rebecca Walawender,20.0,2014
Bay,01csv,10/21/2014,0.0,6.5,7.5,0.4,0.7,16.5,16.437647058823526,68.0,09:45:00 AM,Sue Poe,10/21/2014,Rebecca Walawender,20.0,2014
Bay,01csv,11/13/2014,0.0,7.0,7.0,0.3,0.4,13.0,16.437647058823526,51.0,09:45:00 AM,Sue Poe,11/18/2014,Rebecca Walawender,10.55555556,2014
A,01csv,11/13/2014,0.0,7.2,6.5,0.3,0.3,14.0,16.437647058823526,51.0,10:45:00 AM,Sue Poe,11/18/2014,Rebecca Walawender,10.55555556,2014
B,01csv,11/13/2014,0.0,6.2,7.5,0.15,0.15,13.0,16.437647058823526,51.0,11:15:00 AM,Sue Poe,11/18/2014,Rebecca Walawender,10.55555556,2014
D,01csv,11/13/2014,0.0,6.646263157894737,6.5,0.12,0.12,14.0,16.437647058823526,51.0,11:45:00 AM,Sue Poe,11/18/2014,Rebecca Walawender,10.55555556,2014
Bay,01csv,12/02/2014,0.0,9.8,7.0,0.4,0.6,11.0,16.437647058823526,48.0,09:30:00 AM,Sue Poe,12/04/2014,Rebecca Walawender,8.888888889,2014
A,01csv,12/02/2014,0.0,6.646263157894737,7.0,0.6,0.9,10.0,16.437647058823526,48.0,10:50:00 AM,Sue Poe,12/04/2014,Rebecca Walawender,8.888888889,2014
B,01csv,12/02/2014,0.0,6.646263157894737,6.5,0.3,0.3,10.0,16.437647058823526,48.0,10:35:00 AM,Sue Poe,12/02/2014,Rebecca Walawender,8.888888889,2014
D,01csv,12/02/2014,0.0,9.7,6.0,1.2,1.2,10.0,16.437647058823526,48.0,10:05:00 AM,Sue Poe,12/04/2014,Rebecca Walawender,8.888888889,2014
Bay,01csv,12/19/2014,0.0,7.6,9.0,0.5,0.5,11.0,16.437647058823526,42.0,09:45:00 AM,Sue Poe,01/13/2015,Rebecca Walawender,5.555555556,2014
A,01csv,12/19/2014,0.0,7.3,7.0,0.6,1.0,7.0,16.437647058823526,42.0,11:00:00 AM,Sue Poe,01/13/2015,Rebecca Walawender,5.555555556,2014
B,01csv,12/19/2014,0.0,6.3,6.5,0.15,0.15,7.0,16.437647058823526,42.0,10:00:00 AM,Sue Poe,01/13/2015,Rebecca Walawender,5.555555556,2014
D,01csv,12/19/2014,0.0,6.646263157894737,7.0,1.1,1.1,7.0,16.437647058823526,42.0,10:25:00 AM,Sue Poe,01/13/2015,Rebecca Walawender,5.555555556,2014
Bay,01csv,01/06/2015,0.0,8.9,7.0,0.4,0.6,9.0,16.437647058823526,38.0,09:45:00 AM,Sue Poe,01/13/2015,Rebecca Walawender,3.333333333,2015
A,01csv,01/06/2015,0.0,6.646263157894737,6.5,0.7,0.7,9.0,16.437647058823526,38.0,11:10:00 AM,Sue Poe,01/13/2015,Rebecca Walawender,3.333333333,2015
B,01csv,01/06/2015,0.0,6.646263157894737,7.0,0.3,0.3,8.0,16.437647058823526,38.0,11:00:00 AM,Sue Poe,01/13/2015,Rebecca Walawender,3.333333333,2015
D,01csv,01/06/2015,0.0,9.0,6.5,1.3,1.5,9.0,16.437647058823526,38.0,10:30:00 AM,Sue Poe,01/13/2015,Rebecca Walawender,3.333333333,2015
Bay,01csv,01/20/2015,0.0,8.3,7.0,0.2,0.6,7.0,16.437647058823526,44.0,09:45:00 AM,Sue Poe,02/10/2015,Karen Callaway,6.666666667,2015
A,01csv,01/20/2015,0.0,6.646263157894737,6.5,0.5,1.0,8.0,16.437647058823526,44.0,10:50:00 AM,Sue Poe,02/10/2015,Karen Callaway,6.666666667,2015
B,01csv,01/20/2015,0.0,6.646263157894737,7.0,0.2,0.2,7.0,16.437647058823526,44.0,10:40:00 AM,Sue Poe,02/10/2015,Karen Callaway,6.666666667,2015
D,01csv,01/20/2015,0.0,9.0,6.5,1.0,1.4,8.0,16.437647058823526,45.0,10:10:00 AM,Sue Poe,02/10/2015,Karen Callaway,7.222222222,2015
Bay,01csv,02/03/2015,0.0,10.0,7.168211775043936,0.4,0.6,18.062137777777778,16.437647058823526,31.0,09:20:00 AM,Sue Poe,02/10/2015,Karen Callaway,-0.555555556,2015
A,01csv,02/03/2015,0.0,9.7,6.5,0.4,0.5,3.0,16.437647058823526,32.0,10:30:00 AM,Sue Poe,02/10/2015,Karen Callaway,0.0,2015
B,01csv,02/03/2015,0.0,7.6,6.5,0.3,0.3,3.0,16.437647058823526,35.0,10:57:00 AM,Sue Poe,02/10/2015,Karen Callaway,1.666666667,2015
D,01csv,02/03/2015,0.0,6.646263157894737,6.5,1.2,1.5,4.0,16.437647058823526,35.0,11:30:00 AM,Sue Poe,02/10/2015,Karen Callaway,1.666666667,2015
A,01csv,02/24/2015,0.0,6.646263157894737,6.5,0.4,0.5,1.0,16.437647058823526,25.0,11:00:00 AM,Sue Poe,02/24/2015,Karen Callaway,-3.888888889,2015
B,01csv,02/24/2015,0.7170682730923695,6.646263157894737,7.168211775043936,0.5248977371627502,0.7625586956521739,18.062137777777778,16.437647058823526,25.0,10:55:00 AM,Sue Poe,02/24/2015,Karen Callaway,-3.888888889,2015
D,01csv,02/24/2015,0.0,10.0,6.5,0.1,0.15,0.0,16.437647058823526,25.0,10:20:00 AM,Sue Poe,02/24/2015,Karen Callaway,-3.888888889,2015
Bay,01csv,02/24/2015,0.0,9.2,7.0,0.2,0.2,3.0,16.437647058823526,25.0,09:45:00 AM,Sue Poe,02/24/2015,Karen Callaway,-3.888888889,2015
Bay,01csv,04/21/2015,0.0,7.1,7.0,0.3,0.9,20.0,16.437647058823526,65.0,09:20:00 AM,Sue Poe,05/08/2015,Amy Keiler,18.33333333,2015
B,01csv,04/21/2015,0.0,5.3,7.5,0.5248977371627502,0.7625586956521739,20.0,16.437647058823526,65.0,10:15:00 AM,Sue Poe,05/08/2015,Amy Keiler,18.33333333,2015
A,01csv,04/21/2015,0.0,4.0,6.5,0.3,0.4,19.0,16.437647058823526,65.0,10:45:00 AM,Sue Poe,05/08/2015,Amy Keiler,18.33333333,2015
Bay,01csv,04/07/2015,0.0,8.2,7.0,0.2,0.6,15.0,16.437647058823526,64.0,09:45:00 AM,Sue Poe,05/08/2015,Amy Keiler,17.77777778,2015
D,01csv,04/07/2015,0.0,7.4,6.5,0.9,1.3,16.0,16.437647058823526,64.0,10:10:00 AM,Sue Poe,05/08/2015,Amy Keiler,17.77777778,2015
B,01csv,04/07/2015,0.0,6.646263157894737,7.0,0.3,0.3,17.0,16.437647058823526,65.0,10:40:00 AM,Sue Poe,05/08/2015,Amy Keiler,18.33333333,2015
A,01csv,04/07/2015,0.0,6.646263157894737,7.0,0.3,0.5,18.0,16.437647058823526,65.0,10:50:00 AM,Sue Poe,05/08/2015,Amy Keiler,18.33333333,2015
Bay,01csv,03/24/2015,0.0,6.646263157894737,6.5,0.9,1.2,10.0,16.437647058823526,41.0,11:40:00 AM,Sue Poe,05/08/2015,Amy Keiler,5.0,2015
Bay,01csv,03/24/2015,0.0,10.0,7.0,0.3,0.3,9.0,16.437647058823526,40.0,09:50:00 AM,Sue Poe,05/08/2015,Amy Keiler,4.444444444,2015
B,01csv,03/24/2015,0.0,10.0,7.0,0.4,0.5,9.0,16.437647058823526,41.0,11:15:00 AM,Sue Poe,05/08/2015,Amy Keiler,5.0,2015
A,01csv,03/24/2015,0.0,7.8,7.0,0.3,0.3,10.0,16.437647058823526,41.0,10:40:00 AM,Sue Poe,05/08/2015,Amy Keiler,5.0,2015
D,01csv,04/21/2015,0.0,6.646263157894737,6.5,1.0,1.5,19.0,16.437647058823526,65.0,11:15:00 AM,Sue Poe,05/08/2015,Amy Keiler,18.33333333,2015
Bay,01csv,05/07/2015,0.0,6.3,7.5,0.3,0.6,20.0,16.437647058823526,65.0,09:45:00 AM,Sue Poe,05/08/2015,Amy Keiler,18.33333333,2015
D,01csv,05/07/2015,0.0,7.7,7.0,1.1,1.3,20.0,16.437647058823526,65.0,10:15:00 AM,Sue Poe,05/08/2015,Amy Keiler,18.33333333,2015
B,01csv,05/07/2015,0.0,6.646263157894737,8.0,0.1,0.1,21.0,16.437647058823526,66.0,10:35:00 AM,Sue Poe,05/08/2015,Amy Keiler,18.88888889,2015
A,01csv,05/07/2015,0.0,6.646263157894737,7.5,0.15,0.15,21.0,16.437647058823526,66.0,10:45:00 AM,Sue Poe,05/08/2015,Amy Keiler,18.88888889,2015
Bay,01csv,06/01/2015,0.0,4.3,7.5,0.4,0.9,25.0,16.437647058823526,74.0,09:30:00 AM,sue Poe,06/03/2015,amy keiler,23.33333333,2015
D,01csv,06/01/2015,0.0,5.8,7.0,0.2,0.9,27.0,16.437647058823526,75.0,09:55:00 AM,Sue Poe,06/03/2015,Amy Keiler,23.88888889,2015
B,01csv,06/01/2015,0.0,6.646263157894737,7.5,0.1,0.1,28.0,16.437647058823526,75.0,10:30:00 AM,Sue Poe,06/03/2015,Amy Keiler,23.88888889,2015
A,01csv,06/03/2015,0.0,6.646263157894737,7.0,0.1,0.1,29.0,16.437647058823526,76.0,10:40:00 AM,Sue Poe,06/03/2015,Amy Keiler,24.44444444,2015
Bay,01csv,06/11/2015,0.0,5.0,8.5,0.4,0.8,26.0,16.437647058823526,78.0,09:45:00 AM,Sue Poe,06/12/2015,Amy Keiler,25.55555556,2015
B,01csv,06/11/2015,0.0,4.0,8.0,0.5,0.5,27.0,16.437647058823526,83.0,10:18:00 AM,Sue Poe,06/12/2015,Amy Keiler,28.33333333,2015
A,01csv,06/11/2015,0.0,5.1,8.0,0.5,0.6,28.0,16.437647058823526,84.0,10:50:00 AM,Sue Poe,06/12/2015,Amy Keiler,28.88888889,2015
D,01csv,06/11/2015,0.0,6.646263157894737,7.0,0.8,1.1,29.0,16.437647058823526,84.0,11:25:00 AM,Sue Poe,06/12/2015,Amy Keiler,28.88888889,2015
d,01csv,07/23/2015,0.0,6.646263157894737,7.0,0.8,1.2,30.5,16.437647058823526,82.0,10:55:00 AM,Sue Poe,10/30/2019,Christine Folks,27.77777778,2015
B,01csv,07/23/2015,0.0,7.0,7.5,0.3,0.3,31.0,16.437647058823526,82.0,10:35:00 AM,Sue Poe,10/30/2019,Christine Folks,27.77777778,2015
A,01csv,07/23/2015,0.0,6.0,7.5,0.4,0.4,30.0,16.437647058823526,82.0,10:10:00 AM,Sue Poe,10/30/2019,Christine Folks,27.77777778,2015
Bay,01csv,07/23/2015,0.0,7.0,9.0,0.5,0.8,27.0,16.437647058823526,81.0,09:35:00 AM,Sue Poe,10/30/2019,Christine Folks,27.22222222,2015
Bay,01csv,09/22/2015,0.0,4.5,8.0,0.3,0.3,23.0,16.437647058823526,73.0,09:30:00 AM,Susan Poe,01/04/2016,Kayla Braasch,22.77777778,2015
Bay,01csv,09/09/2015,0.0,2.9,9.0,0.05,0.05,26.0,16.437647058823526,81.0,09:38:00 AM,Susan Poe,01/04/2016,Kayla Braasch,27.22222222,2015
Bay,01csv,10/07/2015,0.0,5.5,7.0,0.3,0.5,18.0,16.437647058823526,65.0,09:45:00 AM,Susan Poe,01/04/2016,Kayla Braasch,18.33333333,2015
A,01csv,10/07/2015,0.0,6.646263157894737,6.0,0.5,0.7,20.0,16.437647058823526,67.0,11:10:00 AM,Susan Poe,01/04/2016,Kayla Braasch,19.44444444,2015
B,01csv,10/07/2015,0.0,6.646263157894737,7.0,0.2,0.2,19.0,16.437647058823526,67.0,10:55:00 AM,Susan Poe,01/04/2016,Kayla Braasch,19.44444444,2015
D,01csv,10/07/2015,0.0,6.2,6.0,0.9,1.2,18.062137777777778,16.437647058823526,66.0,10:30:00 AM,Susan Poe,01/04/2016,Kayla Braasch,18.88888889,2015
A,01csv,10/13/2015,0.0,6.7,7.0,0.4,0.4,15.0,16.437647058823526,52.0,10:35:00 AM,Susan Poe,01/04/2016,Kayla Braasch,11.11111111,2015
B,01csv,10/13/2015,0.0,6.0,7.0,0.05,0.05,12.0,16.437647058823526,50.0,10:10:00 AM,Susan Poe,01/04/2016,Kayla Braasch,10.0,2015
D,01csv,10/13/2015,0.0,6.646263157894737,6.5,1.0,1.3,14.0,16.437647058823526,50.0,10:00:00 AM,Susan Poe,01/04/2016,Kayla Braasch,10.0,2015
Bay,01csv,10/13/2015,0.0,4.9,7.0,0.4,0.6,12.0,16.437647058823526,50.0,09:30:00 AM,Susan Poe,01/04/2016,Kayla Braasch,10.0,2015
A,01csv,11/03/2015,0.0,6.646263157894737,7.0,0.4,0.4,18.0,16.437647058823526,66.0,10:45:00 AM,Susan Poe,01/04/2016,Kayla Braasch,18.88888889,2015
B,01csv,11/03/2015,0.0,6.646263157894737,7.0,0.1,0.1,19.0,16.437647058823526,66.0,10:35:00 AM,Susan Poe,01/04/2016,Kayla Braasch,18.88888889,2015
D,01csv,11/03/2015,0.0,6.6,6.5,1.2,1.3,18.0,16.437647058823526,65.0,10:15:00 AM,Susan Poe,01/04/2016,Kayla Braasch,18.33333333,2015
Bay,01csv,11/03/2015,0.0,6.6,7.0,0.4,0.6,28.0,16.437647058823526,65.0,09:45:00 AM,Susan Poe,01/04/2016,Kayla Braasch,18.33333333,2015
Bay,01csv,11/17/2015,0.0,5.5,7.5,0.25,0.8,13.0,16.437647058823526,55.0,09:35:00 AM,Susan Poe,01/04/2016,Kayla Braasch,12.77777778,2015
A,01csv,11/17/2015,0.0,6.5,6.5,0.5,0.5,15.0,16.437647058823526,56.0,11:00:00 AM,Susan Poe,01/04/2016,Kayla Braasch,13.33333333,2015
B,01csv,11/17/2015,0.0,8.0,7.0,0.1,0.1,14.0,16.437647058823526,55.0,10:35:00 AM,Susan Poe,01/04/2016,Kayla Braasch,12.77777778,2015
D,01csv,11/17/2015,0.0,6.646263157894737,6.5,0.9,1.5,14.0,16.437647058823526,57.0,11:25:00 AM,Susan Poe,01/04/2016,Kayla Braasch,13.88888889,2015
Bay,01csv,04/04/2017,0.0,6.646263157894737,7.0,0.3,0.5,14.0,16.437647058823526,52.0,09:20:00 AM,Susan Poe,10/30/2019,Christine Folks,11.11111111,1899
A,01csv,12/01/2015,0.0,6.646263157894737,7.0,0.5,0.5,15.0,16.437647058823526,52.0,10:45:00 AM,Susan Poe,01/04/2016,Kayla Braasch,11.11111111,2015
B,01csv,12/01/2015,0.0,6.646263157894737,6.5,0.1,0.1,14.0,16.437647058823526,52.0,10:38:00 AM,Susan Poe,01/04/2016,Kayla Braasch,11.11111111,2015
D,01csv,12/01/2015,0.0,7.1,6.5,0.8,1.6,18.062137777777778,16.437647058823526,52.0,10:10:00 AM,Susan Poe,01/04/2016,Kayla Braasch,11.11111111,2015
A,01csv,12/15/2015,0.0,6.646263157894737,7.0,0.6,0.6,15.0,16.437647058823526,63.0,10:50:00 AM,Susan Poe,01/04/2016,Kayla Braasch,17.22222222,2015
B,01csv,12/15/2015,0.0,6.646263157894737,6.5,0.3,0.3,17.0,16.437647058823526,63.0,10:40:00 AM,Susan Poe,01/04/2016,Kayla Braasch,17.22222222,2015
D,01csv,12/15/2015,0.0,6.6,6.0,0.7,1.8,16.0,16.437647058823526,63.0,10:00:00 AM,Susan Poe,01/04/2016,Kayla Braasch,17.22222222,2015
Bay,01csv,12/15/2015,0.0,7.9,7.0,0.5,0.8,17.0,16.437647058823526,63.0,09:20:00 AM,Susan Poe,01/04/2016,Kayla Braasch,17.22222222,2015
Bay,01csv,12/01/2015,0.0,6.646263157894737,7.0,0.3,0.5,14.0,16.437647058823526,52.0,09:20:00 AM,Susan Poe,01/04/2016,Kayla Braasch,11.11111111,2015
A,01csv,12/30/2015,0.0,6.646263157894737,6.0,0.7,1.3,17.0,16.437647058823526,60.0,12:40:00 PM,Susan Poe,01/11/2016,Kayla Braasch,15.55555556,2015
B,01csv,12/30/2015,0.0,6.646263157894737,6.0,0.3,0.3,17.0,16.437647058823526,60.0,12:30:00 PM,Susan Poe,01/11/2016,Kayla Braasch,15.55555556,2015
D,01csv,12/30/2015,0.0,6.2,6.0,0.7,1.4,19.0,16.437647058823526,59.0,12:00:00 PM,Susan Poe,01/11/2016,Kayla Braasch,15.0,2015
Bay,01csv,12/30/2015,0.0,8.7,7.0,0.7,0.9,18.0,16.437647058823526,59.0,11:20:00 AM,Susan Poe,01/11/2016,Kayla Braasch,15.0,2015
A,01csv,01/13/2016,0.0,6.5,6.5,0.5,0.8,7.0,16.437647058823526,39.0,10:15:00 AM,Susan Poe,01/15/2016,Kayla Braasch,3.888888889,2016
Bay,01csv,01/13/2016,0.0,9.1,7.0,0.5,0.9,5.0,16.437647058823526,39.0,09:45:00 AM,Susan Poe,01/15/2016,Kayla Braasch,3.888888889,2016
D,01csv,01/13/2016,0.0,6.646263157894737,6.5,0.7,1.9,6.0,16.437647058823526,40.0,11:30:00 AM,Susan Poe,01/15/2016,Kayla Braasch,4.444444444,2016
B,01csv,01/13/2016,0.0,6.6,6.5,0.3,0.3,5.0,16.437647058823526,40.0,11:00:00 AM,Susan Poe,01/15/2016,Kayla Braasch,4.444444444,2016
A,01csv,02/11/2016,0.0,6.646263157894737,6.0,0.4,1.0,5.0,16.437647058823526,27.0,10:50:00 AM,Susan Poe,02/29/2016,Kayla Braasch,-2.777777778,2016
B,01csv,02/11/2016,0.0,6.646263157894737,6.0,0.6,0.6,2.0,16.437647058823526,27.0,10:35:00 AM,Susan Poe,02/29/2016,Kayla Braasch,-2.777777778,2016
D,01csv,02/11/2016,0.0,10.0,5.5,0.6,1.3,3.0,16.437647058823526,27.0,10:00:00 AM,Susan Poe,02/29/2016,Kayla Braasch,-2.777777778,2016
Bay,01csv,02/11/2016,0.0,9.5,7.0,0.1,0.2,5.0,16.437647058823526,27.0,09:15:00 AM,Susan Poe,02/29/2016,Kayla Braasch,-2.777777778,2016
Bay,01csv,02/23/2016,0.0,9.0,7.0,0.4,0.6,11.0,16.437647058823526,48.0,09:30:00 AM,Susan Poe,02/29/2016,Kayla Braasch,8.888888889,2016
B,01csv,02/23/2016,0.0,8.0,7.168211775043936,0.4,0.4,11.0,16.437647058823526,48.0,10:15:00 AM,Susan Poe,02/29/2016,Kayla Braasch,8.888888889,2016
A,01csv,02/23/2016,0.0,7.5,6.5,0.5,1.0,11.0,16.437647058823526,48.0,10:45:00 AM,Susan Poe,02/29/2016,Kayla Braasch,8.888888889,2016
D,01csv,02/23/2016,0.0,6.646263157894737,6.5,0.8,1.8,10.0,16.437647058823526,48.0,11:15:00 AM,Susan Poe,02/29/2016,Kayla Braasch,8.888888889,2016
Bay,01csv,03/08/2016,0.0,9.5,7.0,0.3,0.7,11.0,16.437647058823526,60.0,09:35:00 AM,Susan Poe,03/28/2016,Kayla Braasch,15.55555556,2016
D,01csv,03/08/2016,0.0,9.5,6.5,0.9,1.8,12.0,16.437647058823526,60.0,10:10:00 AM,Susan Poe,03/28/2016,Kayla Braasch,15.55555556,2016
B,01csv,03/08/2016,0.0,6.646263157894737,7.0,0.7,0.7,12.0,16.437647058823526,62.0,10:45:00 AM,Susan Poe,03/28/2016,Kayla Braasch,16.66666667,2016
A,01csv,03/08/2016,0.0,6.646263157894737,7.0,0.3,1.0,12.0,16.437647058823526,62.0,11:00:00 AM,Susan Poe,03/28/2016,Kayla Braasch,16.66666667,2016
A,01csv,03/22/2016,0.0,7.1,6.5,0.6,0.6,11.0,16.437647058823526,48.0,10:30:00 AM,Susan Poe,03/28/2016,Kayla Braasch,8.888888889,2016
B,01csv,03/22/2016,0.0,6.5,7.0,0.3,0.3,11.0,16.437647058823526,50.0,11:00:00 AM,Susan Poe,03/22/2016,Kayla Braasch,10.0,2016
D,01csv,03/22/2016,0.0,6.646263157894737,6.5,0.8,1.8,12.0,16.437647058823526,50.0,11:30:00 AM,Susan Poe,03/22/2016,Kayla Braasch,10.0,2016
Bay,01csv,03/22/2016,0.0,7.1,7.0,0.4,0.4,10.0,16.437647058823526,48.0,09:30:00 AM,Susan Poe,03/28/2016,Kayla Braasch,8.888888889,2016
A,01csv,04/14/2016,0.0,6.646263157894737,6.5,0.5,0.6,15.0,16.437647058823526,48.0,11:00:00 AM,Susan Poe,04/19/2016,Kayla Braasch,8.888888889,2016
B,01csv,04/14/2016,0.0,6.646263157894737,8.0,0.2,0.2,14.0,16.437647058823526,48.0,10:45:00 AM,Susan Poe,04/19/2016,Kayla Braasch,8.888888889,2016
D,01csv,04/14/2016,0.0,6.0,6.5,0.9,1.3,14.0,16.437647058823526,48.0,10:20:00 AM,Sue Poe,04/19/2016,Kayla Braasch,8.888888889,2016
Bay,01csv,04/14/2016,0.0,7.9,7.0,0.3,0.3,13.0,16.437647058823526,48.0,09:30:00 AM,Sue Poe,04/19/2016,Kayla Braasch,8.888888889,2016
Bay,01csv,05/03/2016,0.0,4.5,7.0,0.4,0.9,21.0,16.437647058823526,65.0,09:40:00 AM,Sue Poe,05/06/2016,Kayla Braasch,18.33333333,2016
A,01csv,05/03/2016,0.0,6.646263157894737,7.0,0.4,0.9,22.0,16.437647058823526,66.0,10:50:00 AM,Sue Poe,05/06/2016,Kayla Braasch,18.88888889,2016
B,01csv,05/03/2016,0.0,6.646263157894737,6.5,0.2,0.2,20.0,16.437647058823526,66.0,10:40:00 AM,Sue Poe,05/06/2016,Kayla Braasch,18.88888889,2016
D,01csv,05/03/2016,0.0,6.646263157894737,6.5,0.5,1.2,21.0,16.437647058823526,66.0,10:15:00 AM,Sue Poe,05/06/2016,Kayla Braasch,18.88888889,2016
Bay,01csv,04/04/2017,0.7170682730923695,6.646263157894737,7.168211775043936,0.5248977371627502,0.7625586956521739,18.062137777777778,16.437647058823526,62.05163652173914,12:00:00 AM,Not Recorded,10/30/2019,Christine Folks,-17.77777778,1899
A,01csv,08/31/2016,0.0,3.9,7.5,0.4,0.4,28.0,16.437647058823526,82.0,10:40:00 AM,Sue Poe,08/31/2016,Kayla Braasch,27.77777778,2016
B,01csv,08/31/2016,0.0,4.2,8.5,0.01,0.01,28.0,16.437647058823526,81.0,10:20:00 AM,Sue Poe,08/31/2016,Kayla Braasch,27.22222222,2016
D,01csv,08/31/2016,0.0,6.646263157894737,6.5,0.9,0.9,29.0,16.437647058823526,81.0,10:00:00 AM,Sue Poe,08/31/2016,Kayla Braasch,27.22222222,2016
Bay,01csv,08/31/2016,0.0,4.3,8.5,0.3,0.5,27.0,16.437647058823526,81.0,09:15:00 AM,Sue Poe,08/31/2016,Kayla Braasch,27.22222222,2016
A,01csv,09/22/2016,0.0,6.646263157894737,6.5,0.6,0.7,25.0,16.437647058823526,75.0,11:00:00 AM,Sue Poe,10/30/2019,Christine Folks,23.88888889,2016
B,01csv,09/22/2016,0.0,6.646263157894737,6.5,0.3,0.3,24.0,16.437647058823526,75.0,10:40:00 AM,Sue Poe,10/30/2019,Christine Folks,23.88888889,2016
D,01csv,09/22/2016,0.0,5.0,6.0,0.6,1.8,18.062137777777778,16.437647058823526,75.0,10:15:00 AM,Sue Poe,10/30/2019,Christine Folks,23.88888889,2016
Bay,01csv,09/22/2016,0.0,3.2,7.0,0.9,1.0,23.0,16.437647058823526,75.0,09:45:00 AM,Sue Poe,10/30/2019,Christine Folks,23.88888889,2016
A,01csv,10/05/2016,0.0,3.8,6.5,0.5,0.5,22.0,16.437647058823526,70.0,07:50:00 PM,Sue Poe,10/30/2019,Christine Folks,21.11111111,2016
B,01csv,10/05/2016,0.0,2.9,6.5,0.3,0.3,25.0,16.437647058823526,70.0,10:30:00 AM,Sue Poe,10/30/2019,Christine Folks,21.11111111,2016
D,01csv,04/04/2017,0.0,3.9,6.5,0.3,1.8,22.0,16.437647058823526,70.0,10:00:00 AM,Sue Poe,10/30/2019,Christine Folks,21.11111111,1899
